id,adaptibility,danceability,duration,energy,explicit,happening,instrumentalness,loudness,mode,naturality,positiveness,release_date,reputation,speechiness,tempo,time_signature,total_tracks
H45Ue5Z38/B7ahzV,8,52.6,420457.0,97.8,False,0.0744,4.75e-05,-5.872,6,0.00122,0.451,1984-01-04,77,0.108,141.167,4,9
HXXLTWfV150CzXv/,3,,1172857.0,12.9,False,0.113,0.72,-31.12,5,0.898,0.16,1997-01-01,32,0.0424,99.711,3,11
wP1OfXeoswfKPrk6,11,57.8,492017.0,94.7,False,0.105,0.0816,0.1379999999999999,5,0.00744,0.456,2015-11-06,65,0.0359,134.033,4,14
K52tyqu6Rn9vWk1E,5,59.3,618111.0,74.9,False,0.314,0.106,,6,0.0113,0.649,2020-04-10,81,0.0475,164.959,4,9
QZZMdV0WzD5v69Pc,7,44.4,487399.0,88.7,False,0.329,0.0529,-3.7680000000000007,6,0.00653,0.406,2021-05-25,35,0.0534,97.861,4,1
YW0JPvEr2E0H/DBC,10,62.1,324005.0,,False,0.131,1.5e-06,-24.646,6,0.918,0.329,1958-11-03,44,0.044,81.415,4,14
LM8WM98RCSqqaiZx,4,57.2,436367.0,83.8,True,0.112,0.00335,-3.3480000000000008,5,0.199,0.23,2023-10-13,54,0.381,131.966,4,24
4zyikl+ua8yS920r,4,66.7,338535.0,37.3,True,0.0906,0.0,-13.778,6,0.785,0.0823,2020-04-17,86,0.05,124.148,4,1
kqSW7J59BgPDp07o,4,72.89999999999999,367817.0,62.5,True,0.248,0.00986,-5.532,6,0.194,0.261,2018-10-05,81,0.0315,146.034,4,14
UmtNgS6ggtmBCLsp,2,47.5,398457.0,95.3,True,0.104,0.00338,-8.902,6,0.000291,0.232,1993-09-02,61,0.15,,4,16
qL5Y2xXBr8K1tVXh,9,58.2,652527.0,56.10000000000001,False,0.146,0.0213,-13.854,6,0.405,0.162,2023-10-18,35,0.0425,94.944,4,4
ZGkJOtROHU/W0sJ6,2,54.8,313225.0,77.3,False,0.152,0.000696,,6,0.00173,0.181,2022-09-16,60,0.0305,87.465,4,13
JA2SGfuA07d0TFWy,6,65.4,376919.0,83.2,False,0.0833,0.196,-8.656,6,0.00296,0.38,2023-10-13,43,0.0393,128.078,4,1
8EF+DMZtvilb9xQQ,10,16.3,441265.0,19.1,False,0.0961,0.959,-36.848,6,0.937,0.0335,2020-11-04,51,0.0365,105.104,3,1
rIHaIbbFD+bDDUc9,0,64.0,330005.0,93.5,False,0.195,0.102,-9.018,5,0.361,0.618,2023-08-18,49,0.0659,136.03,4,13
lLvIi99HXYv5MKlZ,8,86.3,275205.0,57.6,False,0.141,0.00824,-6.382,6,0.406,0.932,2019-05-03,58,0.0567,100.03,4,18
24jNiWm2J79WTk+Q,11,49.9,373595.0,83.1,False,0.0507,0.0053,-8.17,6,0.00506,0.373,2023-07-21,56,0.044,144.953,4,6
u6tE15s9aaji1YG5,0,62.0,858131.0,24.2,False,0.106,0.245,-23.176,6,0.749,0.36,2023-01-11,37,0.0392,63.395,4,1
kRO5RMv/a6i0pH01,8,34.7,403599.0,96.5,True,0.4,4.02e-05,-6.715999999999999,5,0.000165,0.27,2019-05-31,50,0.089,124.885,4,10
ZI6+yBHiEYFH3MPy,2,32.4,413543.0,31.4,False,0.109,0.876,-29.166,6,0.954,0.136,2023-07-20,44,0.0353,130.144,3,1
22M5pXVn2TA785eG,5,67.60000000000001,449717.0,47.6,False,0.108,0.0002,-6.747999999999999,6,0.49,0.235,2023-10-20,31,0.0313,118.009,4,5
BrWIQPGU1OH8O8Hd,7,26.200000000000003,492671.0,82.0,False,0.101,0.0914,-18.242,6,0.0103,0.254,1990-01-01,61,0.0428,155.197,4,11
rcHpu0GsseVwQoCU,0,59.0,386217.0,82.89999999999999,False,0.19,3.99e-05,-6.298,6,0.0601,0.704,2009-05-25,74,0.0419,144.099,4,10
x26FrGpkYnhW/2dS,11,37.8,302453.0,96.7,False,0.225,0.0,0.8140000000000001,5,0.000184,0.388,2023-10-27,0,0.225,196.058,4,1
Ub5Sfz7M7SmeiDkg,7,60.6,340057.0,72.89999999999999,False,0.423,1.73e-06,-3.946,5,0.24,0.527,2023-06-09,61,0.0619,80.052,4,14
DyMupXV9jyjp9vsW,7,66.5,552511.0,47.4,False,0.39,0.000147,-9.066,6,0.302,0.499,2013-03-29,41,0.0344,108.981,4,17
hja52OT7ZjKqKA3l,5,49.3,541205.0,43.2,False,0.0876,0.000925,,5,0.221,0.427,1973-01-01,38,0.0295,79.05,4,11
hsR9vyscuBPAbzz4,1,81.89999999999999,371575.0,65.10000000000001,True,0.122,0.0,-6.658,6,0.00639,0.501,2022-07-29,69,0.169,139.957,4,1
GbBJRPnNw1ZbV0Kv,4,76.6,592911.0,81.5,False,0.0381,0.121,-6.534000000000001,5,0.0083,0.924,2023-07-19,51,0.0408,123.99,4,2
ZAs5VWLh0t8/xqhc,0,73.7,344653.0,80.2,True,0.0931,0.0,-4.542,6,0.468,0.682,2020-10-30,84,0.0878,,4,14
FwZDEW6IxWvRRoIM,8,57.4,472477.0,17.599999999999998,False,0.119,0.437,-16.848,5,0.928,0.497,2023-09-15,67,0.213,78.929,4,9
yWGDoBSKRcRizS5A,2,58.6,538167.0,72.1,False,0.141,0.16,-10.486,6,0.369,0.657,2011-01-01,61,0.0289,84.987,4,12
tQDD6K+8nC/WeVm0,6,42.8,424005.0,94.2,True,0.157,7.63e-06,-6.15,5,3.49e-05,0.51,2018-11-28,44,0.0745,164.986,4,5
6rAgwElPt+tpBQBp,2,63.8,335099.0,82.69999999999999,False,0.126,0.0,-4.756,6,0.0271,0.775,2022-07-15,55,0.045,105.982,4,1
ZE9B7teiwFnJ88w/,3,43.8,326697.0,24.3,False,0.0916,0.000811,-19.56,6,0.918,0.442,1996-06-18,41,0.027,78.745,3,20
k4P7S/6tlcdHYqIZ,5,67.0,552351.0,87.6,False,0.109,0.00302,-4.8100000000000005,5,0.0127,0.736,2011-05-23,66,0.0536,126.968,4,10
7XDRU2iGB4EW113+,2,67.10000000000001,496885.0,71.1,False,0.104,0.0,-10.626,6,0.422,0.466,1982-05-03,75,0.0478,113.809,4,16
jIcOWeacB+8sJjGG,1,59.5,367455.0,,False,0.0608,0.0,,6,0.216,0.479,2021-05-20,77,0.102,124.111,4,1
RoGyCDdT7Lu3RiYz,6,52.400000000000006,339605.0,51.9,False,0.523,0.0,-18.806,6,0.195,0.847,1968-12-01,76,0.043,110.121,4,12
cl8VjhL2BXBnw+Ef,5,35.4,580217.0,46.8,False,0.197,1.45e-06,-16.968,6,0.301,0.646,1998,36,0.0386,205.855,3,16
mtPoSeA2e+/pRW7G,7,6.3100000000000005,1203205.0,0.256,False,0.115,0.84,-83.812,6,0.977,0.0234,1989-01-01,37,0.0452,65.919,4,4
MMUKm7XKRi0sAdmI,1,44.3,429525.0,78.10000000000001,False,0.166,0.205,-3.5540000000000003,6,1.33e-05,0.372,1997-10-27,79,0.0377,71.841,4,10
bxvjzIRgM/kE7Tmm,6,60.3,346213.0,78.4,False,0.119,8.32e-06,-3.046,6,0.446,0.769,2017-02-20,90,0.062,172.041,4,1
nsvN0GdhhNkaY6FO,5,82.5,340057.0,53.5,False,0.332,0.0,-8.48,5,0.597,0.929,2023-09-01,49,0.0618,109.903,4,2
opTYOqQ7f4srrLna,6,51.1,479675.0,56.6,True,0.34,0.0,-9.46,5,0.349,0.218,2018-12-10,86,0.2,83.903,4,17
BQvOZAsUh9b6i4QQ,3,62.1,501071.0,54.50000000000001,False,0.153,0.0,,6,0.606,0.149,2019-11-22,51,0.0455,102.994,4,13
Y7+EgRtdt6R0fyL4,11,36.6,494537.0,89.4,True,0.267,0.17,-4.364000000000001,5,3.45e-05,0.304,2000-01-01,69,0.0568,82.305,3,12
n1L0YgTgiNbPJiYp,6,40.8,350503.0,93.2,True,0.138,0.00141,-4.866,6,0.000245,0.48,2023-08-11,69,0.471,199.992,4,3
ejxTgt/RsjCjfycd,2,62.6,477737.0,35.7,False,0.0552,0.0,-9.332,5,0.354,0.401,2009-09-29,63,0.0631,179.869,3,21
9z7IvXrKvXV0MaSH,11,38.9,652335.0,90.6,False,0.557,0.0331,-3.526,6,0.272,0.6,2023-04-14,33,0.0567,150.107,4,1
tOVUcUe2jlUWfs65,9,71.3,353071.0,25.8,False,0.0967,0.00606,,6,0.877,0.56,1970-11-11,65,0.0384,98.805,4,11
bMbeQ7PbihKdTwXR,0,35.8,628085.0,96.2,False,0.316,0.000324,,6,1.83e-05,0.204,2014-06-20,46,0.115,133.874,4,11
6+UCijTuTuvjBKbJ,1,44.2,399811.0,32.800000000000004,False,0.153,0.00315,-17.848,6,0.892,0.0808,2023-04-07,46,0.0322,,4,1
2zwzT4Ms8lkyH8CV,11,,450793.0,81.10000000000001,False,0.17,0.0113,-9.992,6,0.189,0.649,2023-08-25,31,0.107,106.474,4,1
vSvM7nldr1HyYhfi,5,38.3,301657.0,88.0,False,0.642,0.305,-2.5780000000000003,6,1.16e-05,0.155,2023-10-27,0,0.0792,109.163,4,10
OqBcvPlBTkukIGEQ,1,6.8500000000000005,571685.0,1.73,False,0.1,0.66,-48.692,5,0.942,0.073,2009-08-11,49,0.0408,,1,32
NI9VbtSMo19mUbuT,10,,236417.0,18.9,False,0.104,0.821,-16.432,5,0.568,0.201,2021-08-21,41,0.0938,115.063,4,4
HmHk52jN8VsisiJM,1,86.8,411845.0,69.69999999999999,True,0.285,6.31e-05,-11.297999999999998,6,0.154,0.208,2023-06-06,46,0.176,135.031,4,9
l1ZAXPaAQF3JzowN,4,55.7,411071.0,78.2,False,0.118,6.75e-06,-2.798,6,0.0953,0.305,1981,72,0.0475,159.621,4,13
uGUIS+yqHLAo3RCK,4,29.4,317045.0,0.7849999999999999,False,0.0929,0.956,-54.28,5,0.994,0.173,2013-09-06,61,0.0667,70.958,3,11
x8yEGAQIau/NelCv,0,8.870000000000001,778271.0,1.15,False,0.111,0.913,-65.016,6,0.991,0.0889,1980,46,0.0388,69.478,4,10
25xAx4slNL0OE/IO,9,46.1,542031.0,73.0,False,0.383,4.31e-06,-1.524,6,0.295,0.253,2011-01-01,62,0.0371,145.197,4,16
maPjT6sZSa0pgGJI,0,40.1,390721.0,64.1,False,0.195,4.56e-06,-12.636,6,0.123,0.476,2022-11-11,43,0.062,168.031,4,11
NNefQoY6cW7Mirfl,8,64.9,602697.0,76.0,False,0.107,0.332,-9.55,6,0.577,0.654,2011-01-01,56,0.0298,106.002,4,12
aLhoMeZRgMBGEKh+,7,84.1,286965.0,73.2,True,0.136,2.18e-05,-5.372,5,0.0115,0.576,2021-10-01,69,0.19,149.012,4,1
I+SmvgJLV0ld5/Tp,4,53.1,260343.0,39.8,False,0.111,0.921,-16.088,5,0.951,0.0631,2018-06-25,38,0.0309,120.025,4,6
b9J1OyJwXfFNcNXd,4,65.9,2134671.0,70.1,False,0.042,0.0111,-19.222,5,0.0799,0.738,1987-01-01,39,0.0419,131.23,4,8
JMRzXNlyG8X1walp,10,30.1,343483.0,95.9,True,0.167,0.000624,,5,2.54e-05,0.251,2021-02-26,41,0.111,139.928,4,6
SWA+ty2QMQK7hW6f,9,20.5,482671.0,7.380000000000001,False,0.068,0.882,-53.136,5,0.974,0.0874,2021-04-09,8,0.052,136.487,4,11
3WE8bvdvik5Bj0pO,5,53.7,381951.0,68.60000000000001,False,0.0988,0.00709,-5.0440000000000005,6,0.0287,0.611,2020-04-03,63,0.0293,78.052,4,11
T2ZbgYrpKzbQ9DyO,1,9.84,527005.0,32.300000000000004,False,0.0705,0.901,-32.588,5,0.663,0.0365,2023-01-27,27,0.042,85.119,4,1
Mx1ZRmXBpj6EviS7,10,68.89999999999999,496137.0,88.6,False,0.278,0.0,-9.132,5,0.0664,0.906,1999-02-26,68,0.0382,122.07,4,11
CYPpP+eD7pUmZ3nS,7,57.8,359163.0,40.0,False,0.282,0.0,,5,0.369,0.66,2023-02-16,52,0.144,129.988,4,1
ZBNIMhtOhYO11qbk,6,86.6,338827.0,19.2,False,0.121,0.859,-31.246,5,0.715,0.336,2023-09-19,50,0.0435,102.033,4,1
Kwcfu6jXs5KQp21g,1,45.8,405337.0,36.5,False,0.122,0.0,-7.496,6,0.907,0.493,2023-10-13,32,0.0586,95.852,4,1
izRgnPh1ZNcqkdbD,7,48.9,742831.0,75.8,False,0.092,0.49,-7.981999999999999,6,0.000678,0.435,1977,77,0.0297,112.113,4,10
o/D8B1eqZMjoXHvw,2,,160569.0,19.3,False,0.11,0.923,-44.402,6,0.91,0.0932,2023-09-22,40,0.168,67.74,5,3
WMJsQYaKOxXQMJTN,1,83.2,261593.0,65.5,True,0.162,8.35e-06,-10.53,6,0.501,,2023-08-11,67,0.408,147.099,4,1
bje3NvbsAImIm4lG,10,47.7,504005.0,,False,0.64,0.0718,,6,0.617,0.542,2023-01-13,33,0.0602,72.962,4,1
T04BG5I42lU6b5XS,5,36.1,600457.0,80.0,False,0.0835,0.00859,,6,2.2e-05,0.436,2019-03-20,46,0.0446,141.907,4,8
F1KsvfNU2rPZ0GCF,5,45.7,409357.0,83.39999999999999,False,0.1,0.00125,,5,0.00252,0.201,2022-02-25,81,0.0817,140.032,4,15
wgVVbux/OtZd0VF0,0,35.3,261181.0,44.5,False,0.133,0.94,-34.988,6,0.875,0.285,2023-05-11,41,0.437,169.948,4,1
B3Oo1lJNF+yzqJM1,1,68.0,386005.0,51.2,False,0.0594,0.00144,-9.184,5,0.124,0.693,2022-07-15,41,0.125,92.547,4,12
QT3R72fa7wVxu8cR,10,69.3,518005.0,78.60000000000001,False,0.18,0.0,-6.128,5,0.103,0.9,2009-01-01,20,0.0652,115.659,4,10
K1r8XrheiSxUxhL2,11,45.2,543193.0,90.6,False,0.0623,3.35e-05,-3.734,5,0.0616,0.734,2022-01-28,27,0.173,172.923,4,1
gaq1/p+ojMcVDN1n,10,17.599999999999998,264245.0,,False,0.29,0.915,-50.252,6,0.97,0.0332,2002-03-08,66,0.0406,71.673,5,17
qS4v3oLcvdnllDlL,9,61.6,439951.0,,False,0.228,0.0,-3.039999999999999,5,0.0275,0.375,2011-01-01,73,0.0278,111.934,4,13
mnM1qFWuWxpGorgY,2,35.4,390751.0,77.10000000000001,False,0.0867,0.0,-5.3420000000000005,6,0.00192,0.436,2023-05-17,41,0.296,141.144,4,3
WwTxAyHdA51qDeSB,1,48.3,357171.0,64.0,False,0.0674,1.37e-05,-10.4,6,0.00425,0.718,2023-10-27,0,0.115,125.025,5,1
SayY8DLbIfe/awPr,7,51.9,450605.0,61.7,False,0.401,0.0,-3.574,6,0.0387,0.222,2022-05-03,76,0.0313,147.708,3,1
rrj/BBEMOmzO+mad,1,35.6,167091.0,14.6,False,0.109,0.733,-44.766,6,0.969,0.063,2023-05-15,36,0.0379,69.684,4,12
gq+kG0m7h8Mw55mn,9,51.0,493359.0,37.1,False,0.116,4.22e-06,-16.282,5,0.552,0.293,2023-05-04,23,0.0401,99.721,4,1
Z8dHId0NK4AdLbqj,7,44.6,844457.0,26.1,False,0.0927,0.62,-28.468000000000004,6,0.827,0.12,2023-10-13,41,0.0352,105.895,4,14
BXtfdygSnu1og50Y,11,67.7,418111.0,58.6,False,0.367,0.0,-9.026,5,0.624,0.601,2023-06-02,34,0.0249,90.001,4,1
6CaciOU7Q36+sP57,8,45.0,415209.0,91.8,False,0.228,1.78e-06,-3.5540000000000003,6,0.000152,0.226,2023-08-25,60,0.0817,138.017,4,4
TyJNcm6SxXxWHJNK,4,56.7,362857.0,98.7,True,0.371,2.38e-05,-3.138,6,0.000133,0.383,2016-10-21,66,0.0765,107.974,4,13
C71JDhvy9f4ApabD,6,29.4,577177.0,,False,0.195,0.872,-5.324,6,8.02e-06,0.141,2022-03-25,42,0.136,107.378,4,9
Emn0Y1UTwjr3etVI,1,35.3,411327.0,45.4,False,0.113,0.00364,,6,0.0365,0.269,2023-08-18,44,0.0422,96.156,3,1
bR/YzoMCNxghIPhS,2,48.3,382991.0,64.9,False,0.0984,4.61e-06,-7.507999999999999,6,0.107,,2023-02-09,55,0.0385,81.987,4,2
n2LB7vX9EYvy77eO,6,45.4,342977.0,97.6,False,0.218,0.00351,-1.4059999999999997,6,0.00121,0.476,2022-12-15,49,0.0769,147.947,4,1
mfTG/iv3jKwlpP5l,6,26.1,605161.0,,False,0.155,0.0505,-20.21,5,0.917,0.116,2023-10-17,57,0.0321,144.641,4,3
djIpt1f17OnwDELF,7,78.3,386805.0,57.99999999999999,False,0.108,2.28e-06,-8.096,6,0.0114,0.66,2012-01-01,76,0.0408,120.021,4,17
s/Yk6EdC/UnhXybm,0,59.1,445657.0,96.3,False,0.0781,0.000107,-7.978,5,8.74e-05,0.609,1998-01-01,81,0.0531,125.03,4,13
So4y0SG+qoB1Ml0t,1,80.10000000000001,446591.0,38.8,False,0.0924,7.16e-05,-19.27,6,0.0123,,1979-01-01,55,0.0505,112.367,4,10
OcDYtCjKX/O5qzke,9,93.0,682591.0,,False,0.056,0.000856,-11.578,6,0.0107,0.955,2011-02-08,44,0.219,130.793,4,1
k+VucuDhIjmQ4Ljo,7,48.5,439835.0,12.8,False,0.111,0.177,-27.694000000000003,5,0.885,0.266,2023-01-20,31,0.0409,72.484,4,5
0t8H8XO06Vq4ShA4,1,79.0,416725.0,66.7,False,0.128,0.0,,6,0.462,0.965,1975-09-29,38,0.265,117.067,4,10
NjjfJyS5WrwSjz2R,5,62.9,431131.0,20.8,False,0.107,3.7e-06,-27.450000000000003,6,0.824,0.685,2017-06-16,66,0.0324,96.609,4,10
7opfVNOl8Ko91bR7,4,85.2,256485.0,80.30000000000001,False,0.166,0.0,,5,0.0201,0.806,2023-09-15,61,0.0751,119.985,4,1
FiPX57RR2Htkid43,10,60.7,449711.0,53.6,False,0.102,0.0,-9.612,6,0.386,0.434,2017-02-10,76,0.0305,147.986,4,12
exRK23KAqbHthvmZ,7,,428959.0,99.0,False,0.119,0.0109,-4.782,6,1.44e-05,0.0449,2020-06-05,56,0.111,110.092,4,11
vlSTONlSWj5Js64B,4,54.2,752169.0,52.1,False,0.124,0.914,-20.132,5,0.884,0.176,2021-02-05,43,0.104,194.049,4,1
X8Cz9LOvQam2vAnb,4,19.4,1288549.0,5.45,False,0.0551,0.945,,6,0.983,0.0385,2012-01-01,64,0.0366,140.966,4,3
JVe+FphU+fozzvpF,0,43.9,498725.0,45.4,False,0.123,0.0,-12.338,6,0.279,0.354,1994-03-22,64,0.0308,204.263,4,10
jHfexOoUq14SgGPX,8,,355257.0,87.0,False,0.155,8.56e-06,-10.478,5,0.000123,0.541,2022-09-16,69,0.0533,145.02,4,10
AKj2UzYepc/JL5mo,0,47.7,560431.0,85.9,False,0.265,0.000155,-12.25,6,0.000333,,1988,66,0.0387,91.009,4,15
YtXjhbHXmvwruQwP,0,64.3,579445.0,53.5,False,0.0766,0.00213,,5,0.648,0.564,2010-03-30,62,0.0941,82.193,4,11
l44cNZR7q2HrCVin,1,56.99999999999999,464453.0,76.5,False,0.099,4.6e-05,-4.986000000000001,6,0.0079,0.379,2023-03-17,40,0.0359,105.025,4,6
7buQbiPUhbjkd5EN,6,33.0,321779.0,98.0,False,0.109,0.147,-8.606,5,0.0014,0.0367,2023-08-04,58,0.175,138.527,3,1
VZvODWyevssSsTX1,6,56.6,759535.0,,False,0.137,0.95,-16.12,6,0.538,0.193,2023-09-29,37,0.028,140.003,4,1
3CZNj/Y/rZYeNkOB,1,73.8,434169.0,67.9,False,0.128,0.0,-8.744,6,0.199,0.66,2023-07-14,40,0.0374,99.995,4,1
bWGCgyguKQfb1XtK,0,65.7,383367.0,63.1,False,0.117,0.00257,-6.698,6,0.107,0.654,2023-10-06,31,0.0263,128.491,1,10
CjUSv8XGxT9DCrht,0,65.4,474831.0,62.8,False,0.0816,0.000756,-7.0920000000000005,6,0.042,0.683,2008-01-01,17,0.0338,92.76,4,13
/FBsMYjoiwc6O0HG,6,51.9,620165.0,83.3,False,0.104,4.33e-06,-8.894,5,0.00572,0.532,1982,68,0.0496,138.225,4,16
JqXLNaITKxIHYU31,10,64.0,736005.0,79.2,False,0.0745,0.604,-4.75,5,0.000538,0.383,2011-05-30,54,0.0419,128.001,4,5
9NG5wgyWX78XPjWu,0,38.9,730085.0,1.39,False,0.0984,0.848,-58.862,5,0.995,0.0922,2002-05-16,46,0.0472,87.197,3,8
IiGlW5cB+zhXcSGS,0,61.4,585765.0,20.8,False,0.109,0.0165,-25.926,6,0.851,0.196,2023-08-30,38,0.0322,125.955,4,1
IjsSsfu5Evyoowjs,7,50.2,301727.0,93.3,False,0.38,0.0,-0.6399999999999997,6,0.000507,0.55,2022-10-28,61,0.0561,164.037,4,1
GqlaEWSwHzPiCwco,2,76.4,379951.0,71.7,False,0.125,0.000519,-12.422,6,0.0899,0.962,2013-08-26,43,0.0416,122.758,4,32
lRCFqwCiWz9j0uHt,7,86.1,267365.0,64.7,True,0.114,0.661,-9.85,6,0.594,0.67,2019-11-02,79,,158.037,4,1
wyUNnB7HV7maOEyM,9,53.8,410003.0,72.6,False,0.343,5.35e-05,-6.746,5,2.09e-05,0.557,2021-04-09,28,0.0351,130.003,4,1
BmeGJobfA78At4Hh,8,60.3,255947.0,68.89999999999999,True,0.113,2.03e-06,-8.172,5,0.00234,0.405,2023-10-13,79,0.138,150.056,4,18
vPlmjgP/HJRBM8mD,4,36.4,750227.0,52.3,False,0.0926,0.377,-14.428,5,0.057,0.0379,2023-09-29,46,0.0366,120.029,3,13
/zpepJM3ncyOIcdV,1,71.3,571177.0,47.1,False,0.0308,0.0,-9.784,5,0.421,0.779,2004-03-09,70,0.483,199.764,4,15
YEXUzxSs4JphlK7Z,8,44.2,456565.0,93.9,False,0.0857,0.00589,-3.3599999999999994,6,0.000183,,2012-01-01,73,0.0941,140.021,4,19
RQvJG9Kwyrxf5ZWI,0,56.39999999999999,620193.0,53.0,False,0.211,0.655,-11.764,5,0.375,0.228,2023-09-29,43,0.0306,130.965,4,11
gL6EYStrEgAai57U,10,58.8,520351.0,52.1,False,0.123,0.149,-13.922,6,0.0678,0.337,2015-10-30,87,0.0329,85.012,4,11
ZANRMjB5AEBuReod,5,71.89999999999999,233699.0,,False,0.376,0.939,-13.038,6,0.727,0.441,2023-03-17,48,0.132,84.996,4,3
emgRhlsXOK3bkohq,9,47.1,407757.0,77.3,False,0.224,0.289,-8.724,6,0.142,0.527,2023-04-14,55,0.0478,166.945,4,1
sLV+hQszHWnIlBhd,2,18.1,461523.0,38.2,False,0.375,0.88,-22.458,6,0.882,0.0362,2011-11-08,40,0.0548,,4,10
kxUXfy9MkKjayu6s,8,42.0,545519.0,98.3,True,0.128,1.06e-05,,6,0.00152,0.0437,2022-02-11,39,0.25,126.868,4,11
qXPlabIdEitea4Oj,8,54.50000000000001,517071.0,20.5,False,0.078,0.000144,-31.288,5,0.305,0.0704,1993,34,0.0393,84.942,3,10
45ezIRFFtyW6Ga0s,6,83.6,595439.0,41.1,False,0.0913,0.382,-13.168,5,0.42,0.845,2022-11-11,59,0.0325,90.876,4,11
EM9IMdCX7tewHHiz,5,55.1,521657.0,82.5,False,0.0999,6.2e-06,-7.48,5,0.152,0.933,2003-01-01,72,0.044,164.857,4,13
6o3tsN/CmmNCAVay,2,44.9,356885.0,41.2,False,0.452,7.01e-06,-9.38,6,0.581,0.432,2011-10-18,55,0.0297,144.185,3,71
7ISgJjcajoY+318d,5,67.9,327071.0,17.8,False,0.068,0.135,-33.32,6,0.904,0.0735,2018-05-08,39,0.0894,104.238,4,11
9+K6mcYIUhFWVP+P,5,45.3,447311.0,89.9,False,0.168,0.0,-4.385999999999999,5,0.00706,0.386,2018-06-29,59,0.0686,152.501,4,19
FOrQEffq7T0gf+T5,10,56.99999999999999,372005.0,53.6,False,0.34,0.032,-15.634,5,0.272,0.443,2017-10-05,51,0.0552,152.13,4,12
I+rmlm765mwqgliw,9,58.9,583629.0,79.7,True,0.383,4.35e-06,-5.928000000000001,6,0.0289,0.232,2020-10-30,69,0.15,102.489,4,9
lR5jUH8Erpsynf4v,9,57.49999999999999,447737.0,88.1,False,0.147,2.69e-05,-21.024,6,0.000117,0.699,1988-11-01,62,0.0357,132.127,4,10
8QfVWit5NqX4wENB,7,76.5,680991.0,86.4,False,0.497,0.0,-17.708,5,0.154,0.829,1979-01-01,33,0.0588,126.945,4,6
tsuDxHTS09cgtk3o,2,18.6,368447.0,99.9,True,0.68,0.351,-5.055999999999999,6,3.41e-06,0.0328,2023-07-14,38,0.261,140.437,4,6
wbCidYZZLP2LmAcx,10,77.60000000000001,440001.0,,False,0.111,0.0316,-5.917999999999999,5,0.531,0.586,2023-09-13,69,0.0406,82.02,4,1
tbfYPB9tDEe8b8QL,8,71.2,530991.0,60.3,False,0.115,0.0,-6.039999999999999,6,0.186,0.67,2023-03-24,90,0.0262,97.994,4,18
tOD++3ZEabynxV8P,11,46.5,477951.0,90.7,False,0.13,0.00118,-7.808,5,0.0241,0.681,1977-06-20,74,0.113,117.293,4,10
4vUKxKsUCnfISN3q,7,66.0,500531.0,76.6,False,0.0932,0.000441,-9.576,6,0.127,0.473,2022-04-29,32,0.0704,94.012,4,10
48rIOcTxdrQHpT6N,11,80.5,336375.0,56.00000000000001,True,0.106,0.0,-15.084,5,0.0199,0.119,2023-09-08,50,0.211,77.501,4,1
0k1IEBCEHXThL2qR,11,78.2,459257.0,43.3,False,0.111,0.00244,,5,0.0311,0.757,1998-01-01,54,0.0615,111.705,4,10
BefNbzkHCX2wC7BO,6,57.3,,70.7,False,0.123,0.000241,-11.579999999999998,5,0.442,0.961,1970,50,0.0632,152.467,4,12
jGQkvzGENn2v9VNq,10,81.89999999999999,295081.0,39.2,True,0.092,0.00111,-7.859999999999999,6,0.0268,0.79,2023-10-27,0,0.0773,131.972,4,7
vofbeCU7WNYwHydC,7,43.1,322407.0,86.4,True,0.34,0.0,-6.18,5,0.00198,0.634,2023-09-15,43,0.351,174.779,4,12
tHhF7qdCSppm8k97,6,81.8,445285.0,70.5,False,0.613,0.00233,-8.358,6,0.00836,0.772,2005-05-23,86,0.177,138.559,4,15
Ty4VA5PhOI9zRcJo,10,68.5,495737.0,73.1,True,0.369,0.0,-6.006,5,0.0292,0.266,2016-02-26,69,0.414,145.245,4,1
t1DkF+Jo2jYi6brO,9,54.7,468191.0,79.2,True,0.106,0.000259,,5,0.000383,0.395,2015-07-17,57,0.035,97.998,4,10
PTxB2J3P0/AMysmM,10,67.10000000000001,428057.0,32.5,False,0.129,0.0,-12.344,6,0.354,0.231,2023-07-14,56,0.0537,133.307,3,13
HglxbQo2ghlSYE4K,4,74.5,469659.0,95.0,False,0.296,0.0487,-3.916,5,0.00159,0.896,2023-06-16,32,0.0323,121.989,4,2
y4Ccr0MjSzPFYkBV,3,40.2,668137.0,46.0,False,0.0928,1.55e-06,-9.75,6,0.701,0.659,2023-10-06,38,0.137,76.971,4,1
sDM7lR9x3dNrSNKQ,1,68.30000000000001,253369.0,20.1,False,0.108,0.0073,-24.982,5,0.892,0.246,2023-09-15,62,0.0773,107.899,3,1
uh+iAxsDILffql6R,2,43.4,339005.0,66.9,True,0.121,0.0,-9.926,6,0.022,0.125,2022-11-25,74,0.0409,96.679,4,1
tH+SRgwY7Fd/inI3,1,39.1,603685.0,86.0,False,0.0792,0.939,-6.08,6,0.0642,0.141,2012-11-19,45,0.0461,120.108,4,9
w2VvcvENN2T6B/SV,5,75.3,463657.0,67.80000000000001,False,0.13,1.64e-06,-5.8420000000000005,6,0.085,0.583,2014-10-27,83,0.0644,96.006,4,13
p2LT0aUtsAEFLSvB,9,68.2,359003.0,90.0,False,0.0685,0.063,-5.055999999999999,6,0.0884,0.937,2016-01-15,80,0.0874,100.721,4,1
